method,dataset,seed,status,protocol,acc,ari,ami,nmi,fmi,ri,source_sha256,error
V9,smile,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7105263157894737,0.36735516697867093,0.5029388333563646,0.5065682857648942,0.5978590041592535,0.7067385444743935,09b15050e8e5f7d69bc66b08b5fc8aa86d90470d55a3296c29b6b762b696b865,
V9,smile,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.6954887218045113,0.3535532513859477,0.4919243145641429,0.4956666112458836,0.591876370685125,0.6986806639239609,09b15050e8e5f7d69bc66b08b5fc8aa86d90470d55a3296c29b6b762b696b865,
V9,smile,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7255639097744361,0.39115871007695213,0.5224382389532989,0.525903166874388,0.6112295932958139,0.7188253653000426,09b15050e8e5f7d69bc66b08b5fc8aa86d90470d55a3296c29b6b762b696b865,
V9,spect_heart,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7827715355805244,0.26991516372910807,0.14582947459356466,0.14876941988774078,0.7317545873696861,0.6586409844836811,07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6,
V9,spect_heart,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7677902621722846,0.25393768728635696,0.15586242705657732,0.15866862206042107,0.7121559658970721,0.6420827349272057,07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6,
V9,spect_heart,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7453183520599251,0.21395567602759075,0.13429946521934294,0.1371380251742659,0.6904105467658612,0.6189349778941736,07ce03b3056bcb87c7afcc29eeedc511a28738b817fa458c70502dd35b6858c6,
V9,student_evaluation,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.40240549828178696,-0.007153226925926304,0.0047577304430005294,0.00511416233730877,0.41804877089074866,0.5051571194965656,d28e153b3371da7bba67509a5eeb593866c09e6c877be4800112b5ea12396dc6,
V9,student_evaluation,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.39347079037800686,0.004286926789139632,0.0027839075527165504,0.003128316910409287,0.401989283267529,0.5138498779622861,d28e153b3371da7bba67509a5eeb593866c09e6c877be4800112b5ea12396dc6,
V9,student_evaluation,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4646048109965636,0.01539263758487972,0.013574633275639618,0.01393528893231479,0.4420691308412563,0.5146969076889369,d28e153b3371da7bba67509a5eeb593866c09e6c877be4800112b5ea12396dc6,
V9,twodiamonds,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.995,0.9800750651535006,0.9595293440372246,0.9595659056988849,0.9900255638720579,0.9900375469336671,b524b1be0739df7d0921ce1812475f94b91b6cd14adbf0cedfa3e6abb37e2080,
V9,twodiamonds,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.995,0.9800750651535006,0.9595293440372246,0.9595659056988849,0.9900255638720579,0.9900375469336671,b524b1be0739df7d0921ce1812475f94b91b6cd14adbf0cedfa3e6abb37e2080,
V9,twodiamonds,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.99875,0.9949999922070802,0.9873803840988731,0.9873917844185746,0.9974968750146851,0.9975,b524b1be0739df7d0921ce1812475f94b91b6cd14adbf0cedfa3e6abb37e2080,
V9,unbalance,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5041538461538462,0.5749383441198851,0.7686934514525792,0.7692247511685363,0.6940479544936198,0.8520941209890279,884947b435adebded929be43d8c351610548e109197dae6f2fd5d84e7d78a832,
V9,unbalance,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5035384615384615,0.5751398872955268,0.7654441106844337,0.7659815787317208,0.6943298855157379,0.8522181637411673,884947b435adebded929be43d8c351610548e109197dae6f2fd5d84e7d78a832,
V9,unbalance,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5035384615384615,0.5749021087036666,0.7666130416999728,0.7671488415065206,0.6940448516292221,0.8520951625693893,884947b435adebded929be43d8c351610548e109197dae6f2fd5d84e7d78a832,
V9,vehicle,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4101654846335697,0.08042219821751996,0.11354802525587585,0.11706292627740396,0.32565325270045714,0.639425350063648,8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e,
V9,vehicle,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4101654846335697,0.0807735337965306,0.11388746320441819,0.11739849006605431,0.32557582651930855,0.6399149495712507,8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e,
V9,vehicle,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.36524822695035464,0.06340035746727332,0.09974981883028426,0.1033114841819929,0.31093210261787413,0.6350581224558312,8b080d62deb44713e36ec78a67a7b90c7e5c9e1bfea09f59dcad669b3e6da33e,
V9,vertebral_column,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7387096774193549,0.2257231235805856,0.2186565721196402,0.22057441974515493,0.6357658136322237,0.6127153147510178,a02522583395d43367b20524b79e2b32c8f3ef6547bd7e1ccd24c3de56a31c95,
V9,vertebral_column,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7451612903225806,0.23801090400896574,0.2042737989372255,0.20622883619307358,0.6420630339916245,0.6189790165988099,a02522583395d43367b20524b79e2b32c8f3ef6547bd7e1ccd24c3de56a31c95,
V9,vertebral_column,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7451612903225806,0.23826145101972585,0.22597403399916902,0.22787379839283456,0.6416602488865725,0.6189790165988099,a02522583395d43367b20524b79e2b32c8f3ef6547bd7e1ccd24c3de56a31c95,
V9,website_phishing,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.663710273466371,0.3197736901755471,0.25874045141748064,0.259872464665879,0.5941023117302082,0.6709569354972732,80fb5196bbf8a900de503e61689f8cd595d4385636406d067754f05b94626d25,
V9,website_phishing,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5587583148558758,0.22447627015352878,0.2090212626427782,0.21021078833774362,0.5296589790395718,0.6265432503706425,80fb5196bbf8a900de503e61689f8cd595d4385636406d067754f05b94626d25,
V9,website_phishing,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.6385809312638581,0.33441921821915105,0.29638605730904016,0.2974548916192299,0.601645664841338,0.6783654119489017,80fb5196bbf8a900de503e61689f8cd595d4385636406d067754f05b94626d25,
AHDPC,2d_20c_no0,,completed,paper-preprocessed X; table_reproduction,0.964403427818062,0.9457401164182085,0.9729502961165467,0.9741047966723746,0.9492313763418658,0.9942420379063663,,
HDPC,2d_20c_no0,,completed,paper-preprocessed X; table_reproduction,0.99340804218853,0.9881112704448106,0.9902039935016205,0.9906361531409853,0.9887601256945578,0.9987737914888954,,
AHDPC,2d_4c_no4,,completed,paper-preprocessed X; table_reproduction,0.7358053302433372,0.7054817332307585,0.8144366031806852,0.8152243851517282,0.8069245888316954,0.8706261274946028,,
HDPC,2d_4c_no4,,completed,paper-preprocessed X; table_reproduction,0.9988412514484357,0.9958742561180184,0.9929674963585574,0.9930004189819934,0.9973935811705607,0.9980804026315153,,
AHDPC,2d_4c_no9,,completed,paper-preprocessed X; table_reproduction,0.9794520547945206,0.9616131367080729,0.9504333793882613,0.9506265181194327,0.9722796476447687,0.9846418786692759,,
HDPC,2d_4c_no9,,completed,paper-preprocessed X; table_reproduction,0.9794520547945206,0.9616131367080729,0.9504333793882613,0.9506265181194327,0.9722796476447687,0.9846418786692759,,
AHDPC,aggregation,,completed,paper-preprocessed X; table_reproduction,1.0,1.0,1.0,1.0,1.0,1.0,,
HDPC,aggregation,,completed,paper-preprocessed X; table_reproduction,0.8477157360406091,0.7689220313274784,0.9019700230847433,0.9032997431961352,0.818821257703613,0.9276311121717762,,
AHDPC,asymmetric,,completed,paper-preprocessed X; table_reproduction,0.989,0.9723361309992419,0.9659663478760001,0.9661367379392525,0.9778659669159774,0.9911511511511512,,
HDPC,asymmetric,,completed,paper-preprocessed X; table_reproduction,0.988,0.9699709839045707,0.9636135849660988,0.9637957560143088,0.9759737837522107,0.9903943943943944,,
AHDPC,balance_scale,,completed,paper-preprocessed X; table_reproduction,0.5328,0.015174479597886016,0.044389632901436736,0.04898488546180592,0.5891113721449802,0.46781538461538463,,
HDPC,balance_scale,,completed,paper-preprocessed X; table_reproduction,0.624,0.33893150550971274,0.2631612358548707,0.265589725568104,0.6029894020665526,0.6816717948717949,,
