dataset,role_class,arm,seed,status,ARI,NMI,L_rec,effective_changed_coordinate_rate_mean,epochs_audited,requested_change_ratio_mean,support_change_ratio_mean,total_absolute_change_mean,value_change_ratio_mean
Baron Human,registered_scrna_count,C1_ValueOnly,7,completed_valid,0.14635435692865986,0.25157318626981834,0.8274052158049219,0.07899028221512247,30,0.07899028221512247,0.14822293589516036,10505909.448215358,0.05126923465664812
Baron Human,registered_scrna_count,C2_SupportOnly,42,completed_valid,0.4095242402989576,0.5520540189941157,0.9138412541531202,0.07896254881079164,30,0.07899028221512247,0.07896254881079164,7373804.803647052,0.0
Baron Human,registered_scrna_count,C2_SupportOnly,123,completed_valid,0.4430438948666555,0.5890118724352247,0.9159697248743577,0.07896254881079164,30,0.07899028221512247,0.07896254881079164,7392864.684386778,0.0
Baron Human,registered_scrna_count,C2_SupportOnly,7,completed_valid,0.43582608809451456,0.5727049955864792,0.9158319735115145,0.07896254881079164,30,0.07899028221512247,0.07896254881079164,7394657.140925071,0.0
Baron Human,registered_scrna_count,C3_MixedMatched,42,completed_valid,0.34442617184377267,0.5583123151968954,0.9192776879168533,0.07896254881079164,30,0.07899028221512247,0.08517051729578352,7599395.066170542,0.0
Baron Human,registered_scrna_count,C3_MixedMatched,123,completed_valid,0.3542308200482942,0.5568171602756219,0.9184593203617629,0.07896254881079164,30,0.07899028221512247,0.08510543624028714,7598545.147192665,0.0
Baron Human,registered_scrna_count,C3_MixedMatched,7,completed_valid,0.34810216894906776,0.5352537992776467,0.9208160405355915,0.07896254881079164,30,0.07899028221512247,0.08505761152526328,7597668.662711713,0.0
Baron Human,registered_scrna_count,C4_StaticHard,42,completed_valid,0.17709965966080785,0.3245637267749247,0.8349968947301798,0.07899028221512247,30,0.07899028221512247,0.08111059342089694,5595260.644188573,0.045537171389973576
Baron Human,registered_scrna_count,C4_StaticHard,123,completed_valid,0.1718268564675487,0.3167626226687313,0.8316601922901097,0.07899028221512247,30,0.07899028221512247,0.07770027832011991,5512851.891865458,0.04529567506803929
Baron Human,registered_scrna_count,C4_StaticHard,7,completed_valid,0.151971557650396,0.29357284962226143,0.8290577926814605,0.07899028221512247,30,0.07899028221512247,0.08178365232911293,5658404.424340668,0.04598158378692856
cnae9,generic_sparse_high_dimensional,C_clean_no_corruption,42,completed_valid,0.04734719304702463,0.09884742210167555,0.8787770125601027,0.0,30,0.0,0.0,0.0,0.0
cnae9,generic_sparse_high_dimensional,C_clean_no_corruption,123,completed_valid,0.03856947670967859,0.0889646018911535,0.8799968904919094,0.0,30,0.0,0.0,0.0,0.0
cnae9,generic_sparse_high_dimensional,C_clean_no_corruption,7,completed_valid,0.029897411562462745,0.08918839247581048,0.880413998497857,0.0,30,0.0,0.0,0.0,0.0
cnae9,generic_sparse_high_dimensional,C0_MatchedRandom,42,completed_valid,0.055848108425975505,0.11412632878403171,0.9683516378755923,0.33864293981481475,30,0.33864293981481475,0.10503303433641974,6801.094360459644,0.2376924189814815
cnae9,generic_sparse_high_dimensional,C0_MatchedRandom,123,completed_valid,0.052889719497909084,0.10978247311386652,0.9659995277722676,0.33864293981481475,30,0.33864293981481475,0.10560763888888888,6814.139261399123,0.2378508391203704
cnae9,generic_sparse_high_dimensional,C0_MatchedRandom,7,completed_valid,0.030841667745215386,0.08766702104558409,0.968495821069788,0.33864293981481475,30,0.33864293981481475,0.10570674189814815,6790.711408509506,0.23740234375
cnae9,generic_sparse_high_dimensional,C1_ValueOnly,42,completed_valid,0.03636692974295026,0.08829568189028839,0.9869367846736201,0.33864293981481475,30,0.33864293981481475,0.0650074749228395,8540.284685752169,0.3375388213734568
