dataset_idx,dataset_name,dataset_type,acc_agglo,acc_autosc,acc_birch,acc_cc,acc_dbscan,acc_dec,acc_divc,acc_dmicc,acc_dscn,acc_edesc,acc_gmm,acc_idec,acc_kernel_kmeans,acc_kfsc,acc_kmeans,acc_kpc,acc_lfss,acc_lrr,acc_meanshift,acc_p2ot,acc_pica,acc_s3comp,acc_spectral_clustering,acc_ssc,ari_agglo,ari_autosc,ari_birch,ari_cc,ari_dbscan,ari_dec,ari_divc,ari_dmicc,ari_dscn,ari_edesc,ari_gmm,ari_idec,ari_kernel_kmeans,ari_kfsc,ari_kmeans,ari_kpc,ari_lfss,ari_lrr,ari_meanshift,ari_p2ot,ari_pica,ari_s3comp,ari_spectral_clustering,ari_ssc,nmi_agglo,nmi_autosc,nmi_birch,nmi_cc,nmi_dbscan,nmi_dec,nmi_divc,nmi_dmicc,nmi_dscn,nmi_edesc,nmi_gmm,nmi_idec,nmi_kernel_kmeans,nmi_kfsc,nmi_kmeans,nmi_kpc,nmi_lfss,nmi_lrr,nmi_meanshift,nmi_p2ot,nmi_pica,nmi_s3comp,nmi_spectral_clustering,nmi_ssc,time_agglo,time_autosc,time_birch,time_cc,time_dbscan,time_dec,time_divc,time_dmicc,time_dscn,time_edesc,time_gmm,time_idec,time_kernel_kmeans,time_kfsc,time_kmeans,time_kpc,time_lfss,time_lrr,time_meanshift,time_p2ot,time_pica,time_s3comp,time_spectral_clustering,time_ssc
128,Mouse_retina.npz,bioinfo,0.403182,0.394076,0.387571,0.233263,0.457420,0.184229,0.188532,0.259882,0.429401,0.386030,0.214270,0.579900,0.469128,0.434044,0.462304,0.427699,0.127289,0.150705,0.417893,0.271223,0.184529,0.260883,0.489743,0.253477,0.170001,0.197919,0.277596,0.149055,0.058033,0.061404,0.137705,0.280734,0.284674,0.268938,0.054659,0.041677,0.345064,0.280521,0.346527,0.209489,0.012498,0.065101,0.117533,0.191300,0.114601,-0.056502,0.322254,0.102457,0.154091,0.442253,0.293867,0.324321,0.021644,0.038786,0.306436,0.303573,0.362621,0.387923,0.071231,0.041714,0.314758,0.400794,0.279679,0.424017,0.013761,0.117079,0.259663,0.282904,0.296899,0.128190,0.439507,0.307177,1190.027870,1401.179100,965.166128,610.585348,14.068804,1247.323945,413.759845,560.992840,750.081395,89.354211,2059.786544,436.283165,809.174065,76.186195,163.056782,6.782570,639.779416,9083.058508,119.592287,5817.246311,323.190760,236.394232,2.502006,6479.838562
129,Campbell.npz,bioinfo,0.578000,0.522500,0.608250,0.537750,0.601000,0.630900,0.535250,0.609750,0.551450,0.553950,0.567000,0.616833,0.557000,0.588650,0.555750,0.517750,0.664250,0.537500,0.457750,0.537667,0.535167,0.510900,0.613750,0.518000,0.024129,0.001776,0.046675,0.005453,0.040618,0.071562,0.004722,0.060567,0.010693,0.018423,0.018000,0.054451,0.012754,0.031238,0.012190,0.001737,0.107690,0.005414,0.013445,0.005436,0.004700,0.000343,0.051550,0.001151,0.032944,0.001436,0.069995,0.004297,0.081179,0.065283,0.003718,0.047221,0.009014,0.014125,0.015000,0.071069,0.010458,0.024601,0.009937,0.001439,0.079463,0.007129,0.107571,0.004277,0.003711,0.007777,0.063404,0.017894,186.350750,150.481393,198.558095,314.409898,2.205005,572.407701,150.682907,197.982940,111.330623,30.899350,6362.279000,121.890063,31.754357,5.234961,6.544669,2.618728,250.686162,727.630617,44.563942,332.390260,120.121384,23.577865,6.489644,194.256136
130,Baron Human.npz,bioinfo,0.452727,0.594131,0.488226,0.358656,0.324932,0.221796,0.349308,0.331795,0.818365,0.648113,0.361000,0.216819,0.411549,0.539652,0.508461,0.637179,0.171932,0.337238,0.267306,0.471187,0.333688,0.833203,0.542066,0.909951,0.321339,0.528122,0.233552,0.265378,0.049688,0.037106,0.166983,0.174383,0.710017,0.480032,0.057000,0.018728,0.087535,0.421641,0.338109,0.574422,0.012000,0.133803,0.083784,0.311030,0.175025,0.735414,0.268683,0.864915,0.522990,0.668803,0.430133,0.462442,0.095279,0.066785,0.324617,0.330084,0.742241,0.599532,0.151000,0.031100,0.210036,0.520069,0.541341,0.509666,0.022902,0.254398,0.242345,0.494252,0.343519,0.696665,0.449496,0.813396,600.573301,1008.241075,574.892069,420.151885,0.987798,1052.914806,306.684907,494.253306,403.821794,124.929730,18787.872000,205.080665,292.365533,41.039465,181.858587,6.862969,874.116776,1067.953696,65.962159,650.630952,256.586068,139.198024,68.885849,1714.213416
103,mnist64.npz,image,0.653420,0.792052,0.965804,0.616451,0.699630,0.585767,0.881701,0.795194,0.606285,0.841405,0.804436,0.474122,0.839187,0.949353,0.878004,0.485767,0.734750,0.650600,0.174677,0.776956,0.828404,0.942144,0.958410,0.878928,0.602049,0.741576,0.923537,0.412237,0.552781,0.445060,0.751259,0.625101,0.500094,0.723644,0.677191,0.259231,0.674510,0.888320,0.748538,0.275894,0.504136,0.523200,0.000300,0.599135,0.662636,0.869730,0.908516,0.756057,0.735513,0.791509,0.933197,0.489989,0.701883,0.533632,0.776739,0.665592,0.646318,0.774398,0.749267,0.342770,0.725903,0.894396,0.773362,0.333807,0.542143,0.596500,0.040932,0.669376,0.705413,0.868046,0.915122,0.786688,0.060203,9.928089,0.179119,23.035705,0.014326,55.323725,25.959324,40.717985,18.371406,4.572666,1.528674,13.060141,4.087729,1.129657,1.102169,0.149625,98.017865,21.673000,13.261904,287.599671,22.987602,7.664474,0.161605,5.417318
104,MNIST_CLIP.npz,image,0.520508,0.801521,0.542717,0.452481,0.318327,0.612865,0.530912,0.491477,0.756202,0.779852,0.538695,0.466553,0.570128,0.888195,0.573729,0.423850,0.455682,0.410000,0.115546,0.538282,0.503035,0.789516,0.781052,0.663665,0.338556,0.732187,0.376305,0.248178,0.102959,0.459360,0.352537,0.301055,0.633041,0.673213,0.345364,0.275409,0.396686,0.776420,0.408112,0.247859,0.259574,0.163900,0.000027,0.372554,0.337743,0.712172,0.677858,0.471565,0.511196,0.799715,0.574063,0.362351,0.329074,0.567625,0.438177,0.395072,0.705823,0.740190,0.505967,0.378767,0.518717,0.778693,0.521369,0.326433,0.330552,0.218300,0.011958,0.478604,0.446082,0.779163,0.786954,0.631239,21.395553,491.187788,24.393659,570.962788,1.134891,278.293413,221.727642,388.482519,464.973377,96.057922,14.671737,95.028700,286.340493,50.093670,25.699049,9.857282,195.595915,9238.100000,140.585205,759.419482,204.029860,437.735487,8.691323,2768.613815
105,fashion_mnist.npz,image,0.417333,0.584667,0.468333,0.515667,0.235667,0.436600,0.486333,0.509000,0.541600,0.507533,0.570800,0.501333,0.564000,0.590733,0.506333,0.449133,0.492333,0.330667,0.146333,0.557000,0.511778,0.613333,0.552000,0.523667,0.331520,0.466079,0.303006,0.300156,0.035048,0.295869,0.302520,0.320080,0.356703,0.393382,0.367211,0.334758,0.366996,0.417999,0.378924,0.283930,0.331650,0.183014,0.010536,0.362437,0.316635,0.478495,0.396810,0.398473,0.531218,0.627288,0.518362,0.439140,0.270221,0.431091,0.457855,0.471375,0.520867,0.553720,0.514167,0.477086,0.502069,0.535067,0.549343,0.408540,0.458407,0.270754,0.200401,0.507708,0.461202,0.608641,0.581780,0.556912,2.542645,67.110741,3.671933,119.075498,0.111630,132.795847,69.576427,117.212258,92.989075,23.859166,6.385961,30.504473,41.993127,22.845189,1.122169,2.495721,156.576772,62.488051,41.887326,1460.203343,62.101849,17.267160,0.805689,169.391007
106,FashionMNIST_CLIP.npz,image,0.498600,0.648300,0.622200,0.627400,0.384600,0.635300,0.683200,0.552020,0.598100,0.672900,0.634820,0.549033,0.670900,0.676980,0.675900,0.485400,0.600600,0.428100,0.101200,0.636067,0.652733,0.655000,0.687260,0.553300,0.429313,0.549882,0.496998,0.470126,0.172451,0.528398,0.547529,0.418789,0.432199,0.562854,0.519171,0.401073,0.555580,0.559746,0.556134,0.341395,0.401516,0.202300,0.000003,0.482807,0.517113,0.539917,0.553938,0.450964,0.618483,0.681183,0.658721,0.589638,0.468599,0.661157,0.643808,0.541394,0.598830,0.672758,0.665815,0.562845,0.667628,0.652839,0.666568,0.455701,0.479156,0.281400,0.005197,0.583398,0.623863,0.671249,0.717375,0.597864,20.226193,490.073425,23.673435,573.655800,1.154066,384.618201,223.065486,375.266889,426.696247,17.409202,63.514012,79.121747,130.933800,40.005153,6.443303,8.871868,165.411710,9950.900000,254.321426,730.572284,203.569736,404.795171,3.549488,2788.326184
107,cifar10.npz,image,0.194154,0.237846,0.203692,0.217538,0.148615,0.171487,0.204615,0.210154,0.244369,0.208677,0.225354,0.168821,0.209538,0.202215,0.227692,0.135631,0.196615,0.142769,0.110462,0.209026,0.195692,0.197231,0.203631,0.215692,0.030472,0.053909,0.031965,0.034809,0.021222,0.017296,0.032375,0.033349,0.050737,0.037818,0.049209,0.018199,0.034691,0.038594,0.043236,0.003400,0.027874,0.006527,0.000970,0.036737,0.030594,0.042290,0.033458,0.039295,0.061337,0.103033,0.068068,0.066295,0.063346,0.043980,0.064871,0.066531,0.094723,0.070929,0.093664,0.042446,0.073208,0.078039,0.076293,0.011766,0.056836,0.018051,0.113949,0.070118,0.060917,0.070283,0.068154,0.080768,3.448591,90.251938,4.132079,450.711485,0.143126,93.914714,75.923584,142.143243,106.885523,8.362641,9.814849,34.701963,64.341399,23.981591,15.436658,2.386090,228.707174,74.022920,44.929595,139.056064,69.194236,155.180251,0.161227,171.150208
108,CIFAR10_CLIP.npz,image,0.588600,0.834700,0.688500,0.623500,0.146400,0.748980,0.708100,0.509000,0.731200,0.805980,0.730140,0.554000,0.731200,0.791740,0.728100,0.590380,0.546400,0.352900,0.100100,0.726533,0.711900,0.864740,0.767100,0.714800,0.499354,0.658590,0.490643,0.461157,0.001194,0.614974,0.556900,0.321271,0.550314,0.696482,0.540726,0.382134,0.569428,0.623865,0.573570,0.417908,0.288803,0.134400,0.000000,0.556500,0.556473,0.724119,0.486800,0.535004,0.612986,0.724286,0.646900,0.560471,0.108732,0.709883,0.627980,0.460459,0.637152,0.755664,0.676985,0.525745,0.676343,0.669363,0.669395,0.509185,0.354219,0.194500,0.000200,0.634170,0.635719,0.753276,0.707087,0.624894,21.329419,428.845086,21.788543,581.242739,1.045110,276.363809,221.360678,382.976948,550.955222,87.851413,12.803132,93.984351,134.483699,28.683877,28.813765,8.329316,399.949150,9201.100000,92.121361,391.328286,204.418007,410.232499,18.242495,2724.845908
109,coil20.npz,image,0.477778,0.747222,0.663889,0.404167,0.822917,0.607639,0.646806,0.574028,0.527639,0.627500,0.657639,0.596991,0.631944,0.692500,0.690972,0.266111,0.617361,0.754167,0.085417,0.624769,0.676806,0.699722,0.746667,0.633333,0.388773,0.719418,0.618837,0.301397,0.787788,0.536065,0.551282,0.477043,0.374486,0.560679,0.591767,0.517698,0.536775,0.648923,0.606330,0.157482,0.501548,0.689442,0.002378,0.576463,0.592287,0.601554,0.710246,0.536893,0.688043,0.864307,0.804799,0.565093,0.917202,0.744018,0.726110,0.687308,0.684312,0.756465,0.783531,0.730707,0.749603,0.811882,0.779230,0.357506,0.677147,0.829590,0.097789,0.766666,0.754352,0.799726,0.869150,0.794785,0.262584,21.365778,0.566020,195.045963,0.022891,39.370113,33.639443,70.052447,48.339475,8.146468,4.865151,12.396316,11.134115,13.497653,2.954690,19.503093,93.491996,22.377627,3.188839,687.717416,36.805452,7.121133,0.715178,14.277559
110,COIL20_CLIP.npz,image,0.879861,0.915972,0.777083,0.555556,0.846528,0.760417,0.868750,0.742083,0.617778,0.810278,0.816389,0.725694,0.800000,0.679722,0.875694,0.531806,0.755556,0.330600,0.050000,0.723380,0.867361,0.841800,0.930556,0.397222,0.847116,0.909254,0.765985,0.436261,0.826832,0.726413,0.808280,0.669809,0.507879,0.779761,0.792509,0.709566,0.790047,0.579792,0.847863,0.464435,0.697470,0.181300,0.000000,0.694265,0.823646,0.807200,0.905104,0.370725,0.965631,0.963731,0.933260,0.681928,0.948965,0.897773,0.907746,0.836771,0.788519,0.927736,0.920598,0.893551,0.915414,0.754943,0.942314,0.697755,0.849061,0.372900,0.000000,0.874687,0.910845,0.918600,0.954035,0.658405,0.311698,20.665325,0.717461,196.161474,0.023115,39.651419,34.694386,76.062949,56.599138,7.959195,6.508127,12.312162,13.190676,17.562458,2.987041,2.651973,94.562895,64.280000,5.687002,219.692825,36.873776,17.958387,0.461595,14.680382
111,labeled_faces_in_the_wild.npz,image,0.520000,0.535455,0.544091,0.521364,0.516364,0.522000,0.519091,0.531000,0.519727,0.545818,0.532818,0.521515,0.525000,0.510182,0.523091,0.511455,0.526364,0.521800,0.480909,0.525606,0.515364,0.509200,0.526818,0.503182,0.001260,0.004576,0.007325,0.001372,0.001407,0.001881,0.001004,0.003746,0.001570,0.008605,0.003858,0.001523,0.002051,0.000048,0.001684,0.000215,0.002336,0.001500,-0.000031,0.002718,0.000845,0.000400,0.002427,-0.000414,0.001706,0.003631,0.005624,0.001318,0.008452,0.001729,0.001052,0.003190,0.003943,0.006650,0.003129,0.002004,0.001832,0.000362,0.001562,0.000483,0.002063,0.001400,0.053875,0.002334,0.000938,0.001300,0.002101,0.000029,11.283677,30.844434,10.712549,140.613277,0.053562,81.698127,57.204452,89.219792,52.177418,5.899211,15.047970,31.663588,9.578233,2.393260,1.307627,1.294783,107.521915,165.010000,10.256682,250.981510,59.890578,0.000000,2.412091,41.574158
112,flickr_material_database.npz,image,0.308927,0.611836,0.325978,0.243731,0.161484,0.175326,0.325777,0.265396,0.393581,0.452558,0.325376,0.188231,0.348044,0.496289,0.410231,0.195988,0.216650,0.218656,0.101304,0.373454,0.307924,0.615246,0.773721,0.483450,0.073588,0.378198,0.119464,0.071667,0.021985,0.014991,0.131222,0.079753,0.175824,0.296240,0.123395,0.022492,0.136923,0.273749,0.164794,0.023230,0.031372,0.023645,-0.000101,0.141075,0.123246,0.425675,0.640264,0.251120,0.244885,0.504624,0.264169,0.164986,0.074701,0.049552,0.243729,0.154464,0.322875,0.404061,0.249314,0.071907,0.267223,0.366244,0.319086,0.056393,0.072283,0.070268,0.162665,0.264030,0.232520,0.536575,0.735012,0.384622,0.416804,9.421786,0.810049,66.863245,0.013456,50.690999,23.025190,39.229563,18.815356,5.032997,39.715572,11.071268,22.519061,9.555145,3.280757,0.726514,126.060550,29.923437,49.601450,210.818315,24.843789,20.462806,0.021435,4.367599
113,street_view_house_numbers.npz,image,0.198087,0.159836,0.155738,0.174863,0.191257,0.155464,0.164481,0.162842,0.181148,0.169126,0.158743,0.154827,0.155738,0.180601,0.159836,0.163388,0.176230,0.165301,0.153005,0.164845,0.162568,0.248634,0.187158,0.200820,0.000415,0.006693,-0.001701,0.007911,0.003411,-0.000404,0.006275,0.002758,0.001869,0.004854,-0.000511,-0.000769,0.000478,0.017671,0.001154,0.002667,0.008483,0.003526,-0.008980,0.005741,0.006090,0.056849,-0.003270,0.027868,0.035862,0.041647,0.027186,0.025655,0.008886,0.030063,0.037852,0.034191,0.038768,0.037546,0.028790,0.027630,0.032909,0.056385,0.033968,0.028720,0.039041,0.032666,0.162653,0.038945,0.036204,0.115129,0.021533,0.076430,0.202868,6.922545,0.377848,13.351649,0.007578,23.461458,18.077004,31.807575,6.918553,4.556249,15.078144,9.636787,2.733941,10.038853,2.140024,0.357875,121.680878,19.786780,31.499404,218.643864,19.840677,11.599964,0.015250,3.257043
114,har.npz,image,0.479200,0.514286,0.552500,0.540136,0.357823,0.559184,0.513469,0.531429,0.535510,0.555102,0.529560,0.540590,0.557823,0.362449,0.508844,0.262585,0.600000,0.278912,0.349660,0.505669,0.494694,0.565442,0.527700,0.417687,0.324662,0.404800,0.477474,0.351047,0.327055,0.496335,0.306035,0.368436,0.352628,0.433521,0.387208,0.447578,0.495581,0.187437,0.407686,0.046882,0.410446,0.081201,0.316946,0.329793,0.273631,0.410732,0.492263,0.266744,0.502842,0.572074,0.615447,0.496180,0.532915,0.591915,0.464738,0.511747,0.520362,0.583367,0.536213,0.553755,0.572487,0.278681,0.586700,0.061266,0.503745,0.111758,0.522665,0.488209,0.438478,0.524238,0.691196,0.413131,25.349636,4.950847,24.479024,62.558657,0.009719,22.214734,18.115871,30.360722,10.265826,3.700409,20.449798,7.625501,0.900659,5.585995,1.312790,0.406800,58.102849,11.208254,1.047563,37.704857,20.514020,7.913332,23.234440,1.938395
115,Indian_pines.npz,image,0.628923,0.382253,0.494242,0.592572,0.656130,0.510800,0.440393,0.525762,0.586250,0.567374,0.572477,0.599609,0.575412,0.395575,0.572454,0.404471,0.546173,0.616731,0.616279,0.501844,0.452472,0.343576,0.675231,0.457300,0.417102,0.192427,0.260366,0.392371,0.464002,0.265553,0.226121,0.300769,0.397942,0.347055,0.303293,0.309292,0.308109,0.092020,0.302136,0.113923,0.268290,0.392555,0.340777,0.254402,0.211724,0.040011,0.489314,0.000500,0.565138,0.339332,0.456357,0.475474,0.612402,0.456060,0.377099,0.448744,0.447412,0.466073,0.473414,0.440819,0.474513,0.207040,0.472339,0.208100,0.433268,0.445971,0.478506,0.389734,0.362768,0.101800,0.599900,0.000700,8.015643,322.712729,9.715574,815.045948,1.256069,228.342542,198.330137,408.578547,330.215094,61.026776,29.924386,69.757198,8.423703,16.827523,0.285851,8.300749,118.479572,1229.706346,39.074870,1936.108509,181.623092,293.744872,1.556006,2631.881968
116,satellite_image.npz,image,0.553691,0.667754,0.703030,0.727117,0.523232,0.590210,0.736286,0.709557,0.651406,0.769231,0.702067,0.555711,0.684382,0.618524,0.706294,0.505455,0.752292,0.584771,0.653458,0.760736,0.738513,0.452246,0.674312,0.540326,0.387052,0.555819,0.551277,0.516090,0.345541,0.385163,0.551010,0.511594,0.419063,0.657783,0.514195,0.332506,0.531902,0.433119,0.569698,0.290067,0.588459,0.374704,0.533489,0.579111,0.543799,0.204176,0.520983,0.328097,0.458202,0.614800,0.624413,0.583658,0.494104,0.443043,0.617098,0.590190,0.487823,0.667855,0.606952,0.402322,0.612312,0.440935,0.630169,0.310272,0.619069,0.420689,0.609762,0.608709,0.608241,0.262549,0.638191,0.397855,1.902719,176.195562,0.734506,287.845276,0.626584,172.417065,145.487735,249.816499,200.502847,10.462157,1.365172,59.510188,17.200400,3.866411,36.248196,0.742920,64.233731,7393.258672,8.475309,798.031163,131.861324,232.412149,2.262996,2286.552673
117,olivetti_faces.npz,image,0.525000,0.795000,0.645000,0.320000,0.427500,0.390500,0.480500,0.424000,0.455000,0.438000,0.583500,0.402500,0.552500,0.461500,0.604500,0.268000,0.502500,0.295000,0.070000,0.478333,0.478500,0.691000,0.721000,0.547500,0.388125,0.709437,0.500689,0.154859,0.071520,0.210479,0.320087,0.271362,0.253022,0.322538,0.434487,0.236398,0.401580,0.287707,0.461708,0.090104,0.335127,0.095710,0.000800,0.337218,0.318344,0.563600,0.639160,0.405320,0.768160,0.885768,0.817632,0.583449,0.675946,0.629627,0.691462,0.661372,0.677800,0.701600,0.768748,0.646942,0.772211,0.671066,0.786950,0.498928,0.703119,0.510082,0.174349,0.722241,0.693152,0.825600,0.885234,0.739093,0.200263,9.733551,0.422544,9.232734,0.006618,34.350138,9.821586,19.090821,6.284636,10.036216,1045.198669,5.238456,19.171445,13.714133,0.786116,0.878540,185.198058,3.887048,4.323265,249.886535,10.774455,0.000000,0.025008,0.872737
118,PCam.npz,image,0.609259,0.384259,0.115741,0.253704,0.322222,0.225556,0.329444,0.330556,0.565000,0.596111,0.283519,0.198148,0.334259,0.612593,0.620370,0.378333,0.232407,0.469444,0.107407,0.350617,0.339815,0.743889,0.571852,0.735185,0.469859,0.118421,-0.000000,0.077341,0.060261,0.055318,0.135051,0.119159,0.367999,0.402814,0.066727,0.053072,0.088326,0.416831,0.281009,0.159903,0.036773,0.231825,0.004344,0.157888,0.152922,0.608977,0.280839,0.580793,0.620128,0.252131,0.014450,0.125971,0.361279,0.126643,0.220576,0.198030,0.493276,0.468814,0.272312,0.100885,0.367933,0.491251,0.589586,0.231032,0.081623,0.361955,0.294865,0.225941,0.246640,0.687896,0.584547,0.668685,0.257709,12.766883,1.161317,22.333659,0.013401,55.559766,25.036707,45.296327,21.939522,5.069979,11.450769,11.560089,2.790987,6.739591,2.618515,0.801438,111.846682,5.876487,138.410661,456.782829,24.069637,28.283791,0.518893,12.991492
0,echocardiogram.npz,tabular,0.901639,0.803279,0.918033,0.868852,0.885246,0.927869,0.803279,0.865574,0.773770,0.829508,0.803279,0.924590,0.885246,0.586885,0.885246,0.659016,0.918033,0.655700,0.770492,0.841530,0.836066,0.659000,0.918033,0.737705,0.636370,0.357761,0.690470,0.529574,0.588735,0.722620,0.360856,0.520537,0.236877,0.444767,0.397503,0.713409,0.574930,-0.009351,0.584648,-0.001458,0.690470,0.071400,0.330400,0.485573,0.445743,-0.037900,0.690470,0.051322,0.598412,0.318378,0.639762,0.413708,0.449362,0.645353,0.312176,0.414807,0.193199,0.402787,0.423236,0.639463,0.428979,0.203231,0.561365,0.011894,0.639762,0.035600,0.308511,0.455511,0.442083,0.013000,0.639762,0.036001,0.010984,1.111616,0.093256,3.154167,0.002187,22.177159,2.888024,4.610665,1.942125,3.754598,0.030604,6.708667,0.024254,0.127016,0.096228,0.052754,26.842382,1.480500,0.146003,18.698920,2.601397,0.366673,0.021895,1.491849
1,skillcraft1_master_table_dataset.npz,tabular,0.304269,0.251892,0.323645,0.353921,0.263397,0.371662,0.295792,0.320194,0.257463,0.316016,0.324675,0.326370,0.333031,0.257645,0.321768,0.223857,0.283379,0.257342,0.248562,0.298920,0.300131,0.246200,0.316318,0.224039,0.088251,0.037607,0.097680,0.123043,0.046099,0.108278,0.080537,0.103680,0.041097,0.092752,0.081663,0.087186,0.084037,0.029643,0.078737,0.013082,0.079358,0.035659,0.001779,0.069496,0.084769,0.018700,0.073820,0.011462,0.133981,0.073405,0.127803,0.175453,0.118382,0.179926,0.144812,0.160761,0.094988,0.150599,0.130917,0.133278,0.152240,0.059444,0.143160,0.035761,0.108544,0.072351,0.074844,0.106859,0.151360,0.027100,0.128065,0.013934,0.547537,59.030817,0.754699,218.418689,0.102616,89.232934,74.775888,137.717276,99.336073,32.249851,13.323522,26.960782,49.276776,5.766108,0.128133,0.619202,92.550536,168.172038,2.137805,8911.230512,69.163791,36.021684,7.273383,352.819186
2,breast_cancer_wisconsin_original.npz,tabular,0.972182,0.635432,0.967789,0.973646,0.956076,0.968960,0.970717,0.970132,0.927086,0.974817,0.947291,0.617893,0.963397,0.703953,0.972182,0.655051,0.969253,0.540264,0.907760,0.970229,0.970717,0.583016,0.970717,0.658900,0.890982,-0.012676,0.874210,0.896634,0.831083,0.878551,0.885372,0.883195,0.729797,0.901066,0.799294,0.503991,0.857727,0.164903,0.890982,0.042916,0.879998,-0.001231,0.815410,0.883639,0.885383,0.026170,0.885368,0.015300,0.814377,0.009830,0.783852,0.834210,0.763786,0.789169,0.802757,0.804378,0.652722,0.832493,0.733259,0.616999,0.762041,0.122735,0.814377,0.019720,0.815169,0.024076,0.695345,0.812667,0.802976,0.025241,0.802432,0.014400,0.009377,4.648761,0.053814,55.481344,0.009928,41.494729,19.132884,24.462388,13.411604,4.978842,0.086513,23.768841,0.107509,0.485338,0.437139,0.090963,31.944791,13.855377,0.589285,470.631860,20.124510,1.705289,0.087059,2.586503
3,smoker_condition.npz,tabular,0.991107,0.991107,0.993083,0.992095,0.977273,0.990514,0.993083,0.974308,0.904150,0.956324,0.993083,0.989526,0.990119,0.613636,0.988142,0.598419,0.975296,0.602767,0.936759,0.921607,0.992754,0.568972,0.993083,0.602767,0.964647,0.964647,0.972446,0.968543,0.940707,0.962322,0.972446,0.900260,0.727376,0.841697,0.972446,0.958469,0.960759,0.050809,0.953011,0.033783,0.903418,-0.000333,0.850776,0.727378,0.971145,0.018901,0.972446,-0.000679,0.924663,0.924378,0.938814,0.931550,0.882013,0.921274,0.938814,0.838324,0.676512,0.795661,0.938814,0.915774,0.918074,0.038027,0.906951,0.018043,0.840776,0.000037,0.762700,0.694124,0.936392,0.024168,0.938814,0.000743,0.032888,7.639700,0.091361,72.871426,0.015533,30.110377,23.432762,38.400443,12.272155,3.361538,0.067234,40.995594,0.288793,0.592692,0.012813,0.100302,47.565122,8.271009,1.556177,263.068245,34.294827,2.885522,0.130827,19.759158
4,glass_identification.npz,tabular,0.429907,0.448598,0.542056,0.504673,0.518692,0.495327,0.453271,0.464486,0.464486,0.447664,0.445794,0.489720,0.546729,0.449533,0.546729,0.357944,0.471963,0.411215,0.471963,0.437695,0.459502,0.357009,0.461682,0.355140,0.199039,0.224558,0.282162,0.258856,0.302438,0.195898,0.241049,0.213441,0.197973,0.179722,0.189886,0.188653,0.241321,0.205044,0.284240,0.098233,0.239337,0.145227,0.288192,0.200852,0.201235,0.089415,0.219652,0.107184,0.392283,0.344754,0.458299,0.417127,0.453527,0.334722,0.382189,0.347100,0.339510,0.325836,0.361026,0.337648,0.368432,0.298089,0.455312,0.151187,0.396428,0.270273,0.479097,0.355394,0.345640,0.141280,0.346910,0.176022,0.002318,1.380668,0.015462,61.507535,0.003062,17.822456,6.725561,11.328240,3.257112,3.255505,0.086775,11.952185,0.266752,0.425324,0.006080,0.039141,41.427352,1.267546,0.824922,85.473446,6.964493,1.056411,0.042198,0.291660
5,statlog_image_segmentation.npz,tabular,0.508658,0.625541,0.552381,0.525974,0.466234,0.590216,0.646320,0.608658,0.420433,0.544416,0.610130,0.617893,0.663636,0.618701,0.599134,0.487359,0.616450,0.659740,0.516017,0.630592,0.657662,0.573160,0.548485,0.732035,0.361536,0.529755,0.473182,0.384912,0.278436,0.479849,0.520985,0.459431,0.215256,0.422041,0.491882,0.503991,0.523622,0.442241,0.477573,0.326862,0.468082,0.492071,0.357423,0.466366,0.519446,0.348582,0.368623,0.550443,0.459478,0.622464,0.623354,0.518974,0.558294,0.602710,0.644326,0.565075,0.413545,0.554915,0.612163,0.616999,0.629889,0.524162,0.633045,0.397898,0.559494,0.562092,0.525786,0.570012,0.622066,0.417001,0.566048,0.642234,0.195358,36.841518,0.246581,133.714128,0.070579,102.748551,50.470078,85.428938,93.359559,10.884791,1.532373,23.768841,4.771371,3.326779,0.061219,0.482506,45.329323,60.455538,1.247041,1000.273695,64.471796,20.139314,0.819744,52.426327
6,planning_relax.npz,tabular,0.719780,0.692308,0.576923,0.554945,0.703297,0.591575,0.549451,0.575824,0.723077,0.570330,0.708791,0.579121,0.587912,0.695604,0.554945,0.715385,0.576923,0.697802,0.714286,0.553114,0.542125,0.682418,0.725275,0.719780,0.016405,0.045281,0.002245,0.003355,0.044757,0.007835,0.005101,0.001534,0.031807,0.002939,0.083907,0.008636,0.009649,0.011730,0.005438,0.005250,0.017879,0.007666,0.000000,-0.003843,0.002705,0.028144,0.032896,0.016405,0.021891,0.008079,0.000523,0.001887,0.011291,0.001434,0.006833,0.004152,0.029947,0.003064,0.027245,0.002265,0.002083,0.003407,0.003791,0.009779,0.012915,0.000469,0.000000,0.000834,0.005759,0.004725,0.042261,0.011569,0.001645,0.951424,0.019331,64.553227,0.002739,18.024636,4.399829,8.304933,5.960595,3.680007,0.070564,9.734842,0.049963,0.800598,0.061826,0.070784,28.484036,1.490267,0.340196,366.533003,3.998565,0.442404,0.005872,0.370446
