batch,version,variant,control_variant,dataset,protocol,source_catalog,n_runs,seeds,n_samples,n_features,n_clusters,ari_mean,ari_std,nmi_mean,nmi_std,acc_mean,acc_std,head_ari_mean,head_ari_std,kmeans_ari_mean,kmeans_ari_std,ari_vs_control,head_ari_vs_control,kmeans_ari_vs_control,ari_vs_ahdpc,ari_vs_hdpc,gate_mean_active,target_gate_mean_active,risk_help_mean_active,reconstruction_help_mean_active,cluster_help_mean_active,edge_consistency_mean_active,temporal_recurrence_mean_active,graph_mean_active,topology_trust_mean,effective_neighbor_count,source_sha256_count,k_source,labels_used_during_fit,provenance_status,evidence_tier,notes
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.0024773948034412436,0.0,0.07086731946568675,0.0,0.3011436622052791,0.0,,,,,0.0006978879064879564,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.002634759436786239,0.0,0.0704368888978716,0.0,0.30789789914225335,0.0,,,,,0.0008552525398329519,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.0022612137284940843,0.0,0.08021463373467141,0.0,0.3124352546305888,0.0,,,,,0.0004817068315407971,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.002397218111816783,0.0,0.0672766602320651,0.0,0.3060746695396345,0.0,,,,,0.0006177112148634957,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.002538012053093925,0.0,0.07098418042628502,0.0,0.3091824472713712,0.0,,,,,0.000758505156140638,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.0017795068969532872,0.0,0.060880384716035754,0.0,0.3031533584718021,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.003090089830931326,0.0,0.09319871883502759,0.0,0.31535656569842124,0.0,,,,,0.001310582933978039,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.6402223987291501,0.0,0.7086848921371024,0.0,0.84,0.0,,,,,-0.1317814815031768,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.703743816882739,0.0,0.7346249737691951,0.0,0.88,0.0,,,,,-0.0682600633495879,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.6799982818699698,0.0,0.7212217716565239,0.0,0.8666666666666667,0.0,,,,,-0.09200559836235711,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.6402223987291501,0.0,0.7086848921371024,0.0,0.84,0.0,,,,,-0.1317814815031768,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.703743816882739,0.0,0.7346249737691951,0.0,0.88,0.0,,,,,-0.0682600633495879,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.703743816882739,0.0,0.7346249737691951,0.0,0.88,0.0,,,,,-0.0682600633495879,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.7720038802323269,0.0,0.7831589314611245,0.0,0.9133333333333333,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,iris,historical_merged_summary,ablation/merged_summary.csv,1,42,150,4,3,0.6402223987291501,0.0,0.7086848921371024,0.0,0.84,0.0,,,,,-0.1317814815031768,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.36505259778795407,0.0,0.3227622194417013,0.0,0.8024096385542169,0.0,,,,,-0.014733237629015794,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.32533750096764624,0.0,0.28672064986927065,0.0,0.7855421686746988,0.0,,,,,-0.05444833444932362,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.34207661025738706,0.0,0.2941612505727109,0.0,0.7927710843373494,0.0,,,,,-0.037709225159582804,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.36214144855481556,0.0,0.3243097467824188,0.0,0.8012048192771084,0.0,,,,,-0.017644386862154304,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.3364535506279667,0.0,0.3009681729388046,0.0,0.7903614457831325,0.0,,,,,-0.04333228478900314,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.34775233897136565,0.0,0.30558604307497134,0.0,0.7951807228915663,0.0,,,,,-0.032033496445604215,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.37978583541696986,0.0,0.32522323154121735,0.0,0.808433734939759,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,mammographic_mass,historical_merged_summary,ablation/merged_summary.csv,1,42,830,5,2,0.3592409063233746,0.0,0.3222763855414347,0.0,0.8,0.0,,,,,-0.020544929093595288,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.20745272873969364,0.0,0.29991367295749866,0.0,0.5328467153284672,0.0,,,,,-0.004555645137263475,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.1819125175556919,0.0,0.2833689445482681,0.0,0.5165754257907542,0.0,,,,,-0.030095856321265213,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.18103910726332134,0.0,0.28275414437421964,0.0,0.5159671532846716,0.0,,,,,-0.030969266613635776,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.207409772486687,0.0,0.30017889144725524,0.0,0.5337591240875912,0.0,,,,,-0.0045986013902701295,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.17990585660694558,0.0,0.28200213311938227,0.0,0.5156630170316302,0.0,,,,,-0.03210251727001154,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.18185457033955277,0.0,0.28349478037159165,0.0,0.5162712895377128,0.0,,,,,-0.03015380353740435,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.21200837387695712,0.0,0.3037319023052318,0.0,0.5355839416058394,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,reuters,historical_merged_summary,ablation/merged_summary.csv,1,42,6576,4096,3,0.21203467912977572,0.0,0.3037954425745429,0.0,0.5358880778588808,0.0,,,,,2.630525281860363e-05,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8478283860945162,0.0,0.7370032753577076,0.0,0.9736526946107784,0.0,,,,,0.003527122958423279,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8478283860945162,0.0,0.7370032753577076,0.0,0.9736526946107784,0.0,,,,,0.003527122958423279,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.7118527469765656,0.0,0.5998084798081688,0.0,0.9520958083832335,0.0,,,,,-0.13244851615952724,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8199757155412392,0.0,0.6947204142863673,0.0,0.9688622754491018,0.0,,,,,-0.024325547594853725,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8188862501474372,0.0,0.7017554533609652,0.0,0.9688622754491018,0.0,,,,,-0.025415012988655672,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8199757155412392,0.0,0.6947204142863673,0.0,0.9688622754491018,0.0,,,,,-0.024325547594853725,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.8443012631360929,0.0,0.7100015650180532,0.0,0.9724550898203593,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,sms_spam_collection,historical_merged_summary,ablation/merged_summary.csv,1,42,835,500,2,0.7291784442424734,0.0,0.6028392249022532,0.0,0.9544910179640719,0.0,,,,,-0.11512281889361953,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6601811646381365,0.0,0.5401388239050676,0.0,0.9065420560747663,0.0,,,,,0.02160449054919622,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6540294622727736,0.0,0.5343815033925918,0.0,0.9045859595740057,0.0,,,,,0.015452788183833333,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.3273451258256285,0.0,0.2767480960631634,0.0,0.786133449250163,0.0,,,,,-0.31123154826331173,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6650336830457455,0.0,0.5462059688367872,0.0,0.9080634644642469,0.0,,,,,0.02645700895680525,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6581093215266629,0.0,0.5378456779395369,0.0,0.9058900239078461,0.0,,,,,0.01953264743772265,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6517966576606987,0.0,0.5313861775225697,0.0,0.9039339274070854,0.0,,,,,0.013219983571758465,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.6385766740889403,0.0,0.5183905254484154,0.0,0.8998043903499239,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,spambase,historical_merged_summary,ablation/merged_summary.csv,1,42,4601,57,2,0.13714666873453013,0.0,0.12420780495844881,0.0,0.6855031514888068,0.0,,,,,-0.5014300053544101,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
v13_advantage,V13,v13_full,v13_nomix,banknote_authentication,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,1372,4,2,0.11695247519697294,0.048934371660872285,0.20121300773161377,0.052955186401563416,0.6734693877551021,0.03490180727059149,0.11695247519697294,0.048934371660872285,0.16243335044516707,0.029423371731344156,0.0013971419638783705,0.0013971419638783705,-0.007316866902467634,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,banknote_authentication,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,1372,4,2,0.11555533323309457,0.046339814089397705,0.20014058210746863,0.049870272274055674,0.6727405247813412,0.03289587200115673,0.11555533323309457,0.046339814089397705,0.1697502173476347,0.01930245444500792,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,glass_identification,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,214,9,6,0.0,0.0,0.0,0.0,0.35514018691588783,0.0,0.0,0.0,0.2547568974109808,0.030151068148573136,0.0,0.0,-0.0007079047016704809,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,glass_identification,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,214,9,6,0.0,0.0,0.0,0.0,0.35514018691588783,0.0,0.0,0.0,0.25546480211265127,0.028442429526756324,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,image_segmentation,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,210,19,7,0.25850850980352563,0.011642234830571504,0.4032431412325799,0.010927215133001461,0.4444444444444444,0.01982539047110604,0.25850850980352563,0.011642234830571504,0.25663014640714255,0.009106965100351614,-0.0013216384694306749,-0.0013216384694306749,1.9671443501956265e-05,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,image_segmentation,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,210,19,7,0.2598301482729563,0.007206215405252688,0.4039442689058815,0.006646304895245917,0.44761904761904764,0.021821789023599245,0.2598301482729563,0.007206215405252688,0.2566104749636406,0.008956964016469364,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,ionosphere,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,351,34,2,0.15782771916507832,0.01319839870245514,0.10885162832751778,0.007111361153323642,0.7008547008547009,0.008547008547008572,0.15782771916507832,0.01319839870245514,0.1295917201553203,0.010614684314293311,-0.0028947126048706473,-0.0028947126048706473,0.0014374779095497892,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,ionosphere,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,351,34,2,0.16072243176994896,0.004556239705930912,0.11116782647104162,0.0014370169777377588,0.7027540360873693,0.0032897451235876208,0.16072243176994896,0.004556239705930912,0.12815424224577052,0.010667908476716954,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,rice_dataset_cammeo_and_osmancik,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,3810,7,2,0.0,0.0,0.0,0.0,0.5721784776902887,0.0,0.0,0.0,0.07122333297273335,0.09855906971454292,0.0,0.0,0.050249984799934894,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,rice_dataset_cammeo_and_osmancik,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,3810,7,2,0.0,0.0,0.0,0.0,0.5721784776902887,0.0,0.0,0.0,0.020973348172798455,0.030232961461898748,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,satellite_image,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,6435,36,6,0.4546998751078151,0.02121539744354124,0.6145953350010954,0.018004428161467724,0.6219114219114219,0.0336741774191934,0.4546998751078151,0.02121539744354124,0.4977230378628798,0.02613737387877656,-0.0019157922514764225,-0.0019157922514764225,-0.005009950470630409,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,satellite_image,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,6435,36,6,0.45661566735929154,0.01942728072071887,0.6200386280449036,0.016791259994556697,0.6237244237244237,0.0277581103410266,0.45661566735929154,0.01942728072071887,0.5027329883335102,0.023457640078330948,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,seeds,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,210,7,3,0.23361630594362523,0.11217487053506653,0.34278535906892255,0.14087541685715055,0.557142857142857,0.04364357804719849,0.23361630594362523,0.11217487053506653,0.3673919124989862,0.04542770914534471,-0.011562094134279027,-0.011562094134279027,0.002574771427323652,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
