bootstrap_ci_high,bootstrap_ci_low,dataset_id,exact_signflip_pvalue,full_minus_variant_mean,full_minus_variant_std,metric,n_paired,paired_seeds,variant
0.011110364097508674,0.005729594292549822,Wang,0.0625,0.008431383595551045,0.003473360234187921,ARI,5,"42,123,7,2025,3407",T_random_neighbor
0.014849094613769065,0.0077513874403703385,Wang,0.0625,0.011273800890053831,0.0045855221333966694,NMI,5,"42,123,7,2025,3407",T_random_neighbor
0.0026893581258535804,0.0013656896732850087,Wang,0.0625,0.002038029204748404,0.000848917064852921,ACC,5,"42,123,7,2025,3407",T_random_neighbor
0.0026354954154742317,-0.0024249960839491493,Wang,0.9375,0.0001264518755800692,0.0032546955300436892,ARI,5,"42,123,7,2025,3407",T_shuffled_gate
0.003558586194296742,-0.002994724158685358,Wang,0.9375,0.00028193101780569216,0.004209740668282868,NMI,5,"42,123,7,2025,3407",T_shuffled_gate
0.0006303183107468913,-0.0006093077003886504,Wang,1.0,2.101061035824081e-05,0.0007945233911624218,ACC,5,"42,123,7,2025,3407",T_shuffled_gate
0.002912820423675022,-0.001574550601368907,Wang,0.5,0.0008327684875501396,0.002852199691880759,ARI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.004244144045652076,-0.0017691635053472155,Wang,0.5,0.0014243138372518783,0.0038278110005833285,NMI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.0006933501418216137,-0.00039920159680633115,Wang,0.625,0.00018909549322410069,0.0006944634470443427,ACC,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.00666855182626167,-0.003347551112194691,breast_cancer_wisconsin_original,1.0,0.0011070002380223266,0.006093591394501588,ARI,5,"42,123,7,2025,3407",F_matched_total_mix
0.007992236168058775,-0.006100759842176373,breast_cancer_wisconsin_original,1.0,0.0006304921086274673,0.008349133898847099,NMI,5,"42,123,7,2025,3407",F_matched_total_mix
0.0017569546120058898,-0.0008784773060029449,breast_cancer_wisconsin_original,1.0,0.00029282576866764833,0.0016038727891806047,ACC,5,"42,123,7,2025,3407",F_matched_total_mix
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,ARI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,NMI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,ACC,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,-0.003347551112194691,breast_cancer_wisconsin_original,1.0,-0.0011158503707315638,0.0024951172816741183,ARI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0,-0.006100759842176373,breast_cancer_wisconsin_original,1.0,-0.002033586614058791,0.004547237907169086,NMI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0,-0.0008784773060029449,breast_cancer_wisconsin_original,1.0,-0.00029282576866764833,0.0006547783243044897,ACC,5,"42,123,7,2025,3407",T_beta_no_perturb
