ACC_mean,ACC_std,ARI_mean,ARI_std,NMI_mean,NMI_std,dataset_group,dataset_id,fit_seconds_mean,fit_seconds_std,gate_density_spearman_mean,gate_density_spearman_std,gate_intrinsic_dimension_spearman_mean,gate_intrinsic_dimension_spearman_std,labels_used_during_fit,n_completed,n_requested,neighbor_label_purity_post_fit_mean_mean,neighbor_label_purity_post_fit_mean_std,peak_cuda_allocated_bytes_mean,peak_cuda_allocated_bytes_std,status,variant,wall_seconds_mean,wall_seconds_std
0.9375415282392028,0.0027796014170567477,0.9598096120905193,0.0017867267993073356,0.9567924572550138,0.0040820556815701695,biological,Pollen,4.374494284950197,0.6315092100115878,0.7461574882840862,0.015346966282054285,-0.47499795384039967,0.01294202576853675,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_beta_no_snn,6.002423011139035,1.146856712413936
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.955980409246467,0.004161129560427097,biological,Pollen,4.937042766064406,0.8361596498833191,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_edge_none,8.025067478045822,0.906059947568066
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.955980409246467,0.004161129560427097,biological,Pollen,4.10881083663553,0.56869810306632,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_edge_sim,5.337977011315525,0.2909723562842919
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.955980409246467,0.004161129560427097,biological,Pollen,4.691289033927023,0.6302406363881771,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_edge_sim_mutual,6.590784624032676,0.9805355473065471
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.955980409246467,0.004161129560427097,biological,Pollen,4.427086126245558,0.4814922173848895,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_edge_sim_mutual_snn,5.70172093808651,0.7631764012419527
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.9559804092464669,0.004161129560427152,biological,Pollen,4.943917444907129,0.113094142965316,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_edge_sim_mutual_snn_distance,6.919418934360147,0.4581493471423792
0.9368770764119603,0.002349191964074924,0.9572872187569056,0.0028275695273670665,0.9539135491769557,0.005336364074317206,biological,Pollen,6.204596110060811,0.6588621671859517,,,,,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_fixed_mean_gate,9.492198804579676,1.178139995280307
0.9375415282392027,0.001485759453488242,0.95881419244786,0.0021418146609968507,0.9559804092464669,0.004161129560427152,biological,Pollen,5.912707752361894,1.0637473950819598,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_full,8.869522547721862,1.8982370007454326
0.9362126245847178,0.0027796014170567477,0.9584587383388561,0.003661245788581679,0.9558387254343683,0.007174127336183849,biological,Pollen,2.748980944417417,0.6169194543924014,,,,,False,5,5,,,202954240.0,0.0,completed,T_no_vicinal,4.9201858345419165,1.4027329762044762
0.9368770764119603,0.004068919838510289,0.9582024213060183,0.0027650059623599995,0.955741954156273,0.005526081165086573,biological,Pollen,3.9690345667302607,0.2437844646265822,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_random_neighbor,5.632782056368887,0.8957024180214037
