ACC,ARI,K_registry,NMI,actual_batch_size,attempt,dataset_group,dataset_id,error,error_type,fit_seconds,gate_density_spearman,gate_distribution_preserved,gate_intrinsic_dimension_spearman,labels_read_after_fit,labels_used_during_fit,matched_total_mixing,mean_full_topology_gate,neighbor_label_purity_post_fit_mean,observed_K_after_fit,peak_cuda_allocated_bytes,seed,status,variant,wall_seconds
0.9889694295619288,0.951937713998837,2,0.8985028419759287,256,1,biological,Wang,,,90.32731557264924,0.01641619593461124,True,0.01782961238500081,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_shuffled_gate,101.79470864497125
0.9853976258010295,0.9367724537827563,2,0.8751060138062499,256,1,biological,Wang,,,89.69108967855573,nan,False,nan,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_fixed_mean_gate,98.70714404433966
0.981615715936548,0.9209693488152569,2,0.8550821653517394,256,1,biological,Wang,,,91.23894319683313,nan,False,nan,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_fixed_mean_gate,101.67222937941551
0.9862380502153587,0.9403328808777837,2,0.8809906312988726,256,1,biological,Wang,,,89.12191847525537,nan,False,nan,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_fixed_mean_gate,98.18279039952904
0.9710053577056413,0.8776404850058114,2,0.8005067808926257,256,1,biological,Wang,,,90.30684975907207,nan,False,nan,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_fixed_mean_gate,100.73835789691657
0.9903351192352138,0.9577801723297877,2,0.9076065913311882,256,1,biological,Wang,,,90.08592934161425,nan,False,nan,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_fixed_mean_gate,98.56250269897282
0.9851875196974472,0.9358763802457634,2,0.873235846572437,256,1,biological,Wang,,,77.23162465170026,0.7315286405670293,False,-0.32757116613365284,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_random_neighbor,87.32139600627124
0.9784641243828133,0.907926638032177,2,0.8375505825215798,256,1,biological,Wang,,,81.23639031685889,0.7245168867807183,False,-0.3367839351416586,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_random_neighbor,90.99385919980705
0.9825611934026683,0.9248873505066459,2,0.8591543517021161,256,1,biological,Wang,,,81.65161492861807,0.7292113069785646,False,-0.3279604192873837,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_random_neighbor,91.7004285575822
0.9663830234268306,0.8592518929426802,2,0.7791006338103846,256,1,biological,Wang,,,82.28788066934794,0.732448986751424,False,-0.31225436913344673,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_random_neighbor,91.52442959696054
0.9878138459922261,0.9470269778152477,2,0.8918087947372884,256,1,biological,Wang,,,83.19467744696885,0.7330519636283802,False,-0.3410826733136385,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_random_neighbor,92.86060227174312
0.9843470952831179,0.9323586528409291,2,0.8691993518972728,256,1,biological,Wang,,,25.598440158180892,,False,,True,False,False,0.011877319775521755,,2,203478528,42,completed,T_no_vicinal,37.067174568772316
0.9814056098329657,0.9200832505038449,2,0.8531494884140796,256,1,biological,Wang,,,29.260733195580542,,False,,True,False,False,0.011824926361441612,,2,203478528,123,completed,T_no_vicinal,38.061050824820995
0.9878138459922261,0.9470021119879208,2,0.8901775971034174,256,1,biological,Wang,,,28.858485744334757,,False,,True,False,False,0.011842840351164341,,2,203478528,7,completed,T_no_vicinal,40.45618491247296
0.969429561928774,0.8713386655768539,2,0.7930516163782355,256,1,biological,Wang,,,30.2137355171144,,False,,True,False,False,0.011847315356135368,,2,203478528,2025,completed,T_no_vicinal,38.69074869621545
0.9906502783905873,0.9591471433607012,2,0.9108249228487703,256,1,biological,Wang,,,27.9231781270355,,False,,True,False,False,0.011866951361298561,,2,203478528,3407,completed,T_no_vicinal,36.209030501544476
0.9851875196974472,0.9358763802457634,2,0.873235846572437,256,1,biological,Wang,,,84.72177575249225,0.7315286405670293,False,-0.32757116613365284,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_uniform_pseudo_loss,94.43915421515703
0.9804601323668453,0.9161703521753557,2,0.8485334760722902,256,1,biological,Wang,,,82.41972823720425,0.7245168867807183,False,-0.3367839351416586,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_uniform_pseudo_loss,96.937181038782
0.9856077319046118,0.9376689152723576,2,0.8770024255837866,256,1,biological,Wang,,,82.85743388254195,0.7292113069785646,False,-0.3279604192873837,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_uniform_pseudo_loss,94.33755697961897
0.9695346149805651,0.8717577204870451,2,0.7935433750420969,256,1,biological,Wang,,,77.41953133326024,0.732448986751424,False,-0.31225436913344673,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_uniform_pseudo_loss,85.09514308348298
0.9888643765101376,0.9514889469019969,2,0.8977825213372048,256,1,biological,Wang,,,83.3119537262246,0.7330519636283802,False,-0.3410826733136385,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_uniform_pseudo_loss,93.16360644903034
0.9858178380081941,0.9385371830948811,2,0.8772026394300283,256,1,biological,Wang,,,89.38353666756302,0.7315286405670293,False,-0.32757116613365284,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_edge_none,98.15310241095722
0.9810904506775922,0.9187855845136785,2,0.8520874066290508,256,1,biological,Wang,,,91.39495895523578,0.7245168867807183,False,-0.3367839351416586,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_edge_none,103.02622120454907
0.9851875196974472,0.9358962143790489,2,0.8743763536116301,256,1,biological,Wang,,,87.62724772654474,0.7292113069785646,False,-0.3279604192873837,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_edge_none,96.77850095182657
0.9677487131001156,0.864654406354281,2,0.7852818400372285,256,1,biological,Wang,,,90.65116174519062,0.732448986751424,False,-0.31225436913344673,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_edge_none,101.15701383259147
0.9891795356655111,0.9528357474381886,2,0.8999500111239089,256,1,biological,Wang,,,86.78748711757362,0.7330519636283802,False,-0.3410826733136385,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_edge_none,96.68967449385673
